LEVEL1_FK	LEVEL2_FK	DESCRIPT	DESCRIPT2	MODELNUM	INVNUM
12001	2336001	LADIES EARRINGS PENDENT SET W/STONES	EARRINGS JEWELRY NONE, 10KT, 3.40 Grams; LADIES EARRINGS PENDENT SET W/STONES		32681-1
21001	3840001	ULTRA SAW                                                                                                                                                                                              	SAW TOOLS-POWER DREMEL ULTRA SAW; ULTRA SAW                                                                                                                                                            	ULTRA SAW	235385-1
15001	2388001	GUITAR	GUITAR/ELECTRIC MUSICAL INSTRUMENTS SAMICK TR-1/VS, #SL100604322; GUITAR	TR-1/VS	134682-2
2001	2105001	DIGITAL CAMERA W/ 2 LENS IN CASE CHARGER	CAMERA CAMERA EQUIPMENT CANON DS126291, #232073138447; DIGITAL CAMERA W/ 2 LENS IN CASE CHARGER	DS126291	235345-1
12001	2336001	LADIES RING W/STONES	EARRINGS JEWELRY NONE, 10KT, 4.00 Grams; LADIES RING W/STONES		33745-2
12001	2338001	LADIES CHARM	PENDANT/CHARM JEWELRY NONE, 18KT, 2.50 Grams; LADIES CHARM		I-505
12001	2336001	LADIES EARRINGS W/DIAMONDS	EARRINGS JEWELRY KMS, 14KT, 0.60 Grams; LADIES EARRINGS W/DIAMONDS		I-926
12001	2337001	LADIES NECKLACE	NECKLACE JEWELRY NONE, 14KT, 4.90 Grams; LADIES NECKLACE		235422-3
12001	2338001	SEAHORSE CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 1.50 Grams; SEAHORSE CHARM		I-708
12001	2333001	LADIES BRACELET W/DIAMONDS	BRACELET JEWELRY NONE, 14KT, 25.50 Grams; LADIES BRACELET W/DIAMONDS		134080-2
12001	2339001	LADIES RING W/STONE	RING JEWELRY NONE, 14KT, 3.10 Grams; LADIES RING W/STONE		134196-5
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.80 Grams; LADIES RING W/DIAMONDS		I-868
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 5.30 Grams; LADIES RING W/DIAMONDS		I-244
20001	2620001	11 PC BOX WRENCH SET	WRENCH TOOLS-HAND CRAFTSMAN 949823; 11 PC BOX WRENCH SET	949823	134368-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 4.70 Grams; LADIES RING		I-538
12001	2339001	LADIES CAMEO RING	RING JEWELRY GTR, 10KT, 5.60 Grams; LADIES CAMEO RING		31984-11
12001	2339001	MANS RING W/STONES	RING JEWELRY NONE, 10KT, 5.50 Grams; MANS RING W/STONES		I-300
12001	2339001	MANS RING BAND	RING JEWELRY S, 14KT, 9.10 Grams; MANS RING BAND		33381-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.70 Grams; LADIES RING W/DIAMONDS		I-357
12001	2339001	MANS RING	RING JEWELRY NONE, 10KT, 5.50 Grams; MANS RING		I-141
12001	2336001	LADIES EARRINGS W/DIAMONDS	EARRINGS JEWELRY M, 14KT, 1.50 Grams; LADIES EARRINGS W/DIAMONDS		I-927
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, #3HD602, 10KT, 2.30 Grams; LADIES RING W/DIAMONDS		30791-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY RJM, 14KT, 4.50 Grams; LADIES RING W/DIAMONDS		I-548
20001	2564001	MICROMETER IN CASE	MICROMETER TOOLS-HAND FOWLER; MICROMETER IN CASE		32422-14
12001	2339001	RING	RING JEWELRY NONE, 14KT, 6.90 Grams; RING		I-783
21001	2672001	MITER SAW	MITER BOX SAW TOOLS-POWER HITACHI/TOOLS CIZLCH, #C941312; MITER SAW	CIZLCH	I-453
19001	2523001	AIR IMPACT IN CASE	IMPACT WRENCH TOOLS-AIR CAMPBELL HAUS. TL1069; AIR IMPACT IN CASE	TL1069	134554-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 40.30 Grams; LADIES BRACELET		32379-1
12001	1	GOLD 14K SCRAP	JEWELRY, 14KT; GOLD 14K SCRAP		I-23
8001	2224001	RIFLE	RIFLE FIREARM RUGER NO 1, #133-57532, 223, SINGLE-SHOT; RIFLE	NO 1	G-134076-1
12001	2338001	COIN CHARM	PENDANT/CHARM JEWELRY NONE, 24KT, 4.80 Grams; COIN CHARM		I-859
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 6.70 Grams; LADIES RING W/DIAMONDS		32468-1
12001	2338001	CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 8.60 Grams; CHARM		31439-2
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 22KT, 7.90 Grams; LADIES RING W/STONES		235748-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 14KT, 2.80 Grams; LADIES RING W/STONES		134659-8
12001	2338001	LADIES CHARM W/DIAMOND	PENDANT/CHARM JEWELRY HK, 10KT, 1.20 Grams; LADIES CHARM W/DIAMOND		235805-1
12001	2338001	HEART CHARM	PENDANT/CHARM JEWELRY NONE, 14KT, 2.90 Grams; HEART CHARM		133877-7
8001	2223001	HANDGUN IN CASE	PISTOL FIREARM WALTHER PPS, #AQ1792, 9 MM, SEMI-AUTOMATIC; HANDGUN IN CASE	PPS	G-134306-1
12001	2339001	MANS RING W/DIAMOND	RING JEWELRY NONE, 14KT, 10.70 Grams; MANS RING W/DIAMOND		I-769
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 2.50 Grams; LADIES RING W/DIAMONDS		I-820
8001	2224001	22 RIFLE 1 MAG	RIFLE FIREARM RUGER 10/22, #111-40106, .22 CALIBER, SEMI-AUTOMATIC; 22 RIFLE 1 MAG	10/22	G-30323-1
12001	2339001	LADIES RING W/DIAMOND	RING JEWELRY NONE, 14KT, 9.80 Grams; LADIES RING W/DIAMOND		I-168
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 3.10 Grams; LADIES RING W/DIAMONDS		I-407
12001	2339001	LADIES RING/DIAMONDS	RING JEWELRY NONE, 18KT, 4.60 Grams; LADIES RING/DIAMONDS		235117-4
12001	2339001	MANS RING W/STONE	RING JEWELRY NONE, 14KT, 8.50 Grams; MANS RING W/STONE		33344-7
12001	2339001	LADIES RING	RING JEWELRY SD, 10KT, 4.40 Grams; LADIES RING		I-535
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 18KT, 3.00 Grams; LADIES RING W/DIAMONDS		I-375
12001	2339001	LADIES RING W/STONES	RING JEWELRY NONE, 10KT, 4.20 Grams; LADIES RING W/STONES		I-233
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY TRUGLO, 10KT, 4.40 Grams; LADIES RING W/DIAMONDS		I-557
15001	2375001	CONGA DRUM	DRUM MUSICAL INSTRUMENTS LP LP808; CONGA DRUM	LP808	134673-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.90 Grams; LADIES RING W/DIAMONDS		235816-5
18001	2879001	6'2 WHITE SURFBOARD                                                                                                                                                                                    "	SURFBOARD SPORTING EQUIPMENT COBALT; 6'2 WHITE SURFBOARD"		30143-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 4.50 Grams; LADIES RING W/DIAMONDS		32432-1
15001	2388001	GUITAR 1986	GUITAR/ELECTRIC MUSICAL INSTRUMENTS FENDER STRATOCASTER, #E531301; GUITAR 1986	STRATOCASTER	235496-2
12001	2333001	BRACELET	BRACELET JEWELRY PANDORA, 925, 9.00 Grams; BRACELET		I-571
8001	2224001	AR 15 RIFLE	RIFLE FIREARM ANDERSON MANUFACTURI AM-15, #16219072, 5.56 MM, SEMI-AUTOMATIC; AR 15 RIFLE	AM-15	G-134483-1
12001	2339001	LADIES RING W/STONES	RING JEWELRY THL, 10KT, 3.40 Grams; LADIES RING W/STONES		31294-1
12001	2339001	LADIES RING W/DIAMONDS	RING JEWELRY NONE, 14KT, 1.50 Grams; LADIES RING W/DIAMONDS		134288-1
12001	2339001	LADIES RING	RING JEWELRY NONE, 14KT, 2.90 Grams; LADIES RING		134639-2
12001	2339001	LADIES RING	RING JEWELRY B, 14KT, 5.30 Grams; LADIES RING		I-536
6001	2135001	BALLESTIC VEST XL	BODY ARMOR DEFENSE ACCESSORIES NONE; BALLESTIC VEST XL		I-636
12001	2336001	LADIES HOOP EARRINGS	EARRINGS JEWELRY NONE, 18KT, 3.50 Grams; LADIES HOOP EARRINGS		235117-1
12001	2333001	LADIES BRACELET	BRACELET JEWELRY NONE, 14KT, 51.50 Grams; LADIES BRACELET		I-890
12001	2339001	MANS RING BAND W/STONES	RING JEWELRY NONE, 14KT, 5.50 Grams; MANS RING BAND W/STONES		31808-3
